Name,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
J.J. Moser,23,0,24,2,10,12,6,11,1176,991,30,155,2,0,0,0,0,8,1,1,0,0,10,1,1,0,0,8.3,0.255,1.275,1.529,0.303,1.211,1.513,0.000,4.865,4.865,0.083,0.417,0.500,22,9.1,23,43,0,0,0.00
Tyler Myers,33,0,25,2,10,12,24,11,1136,1005,20,110,1,0,1,0,0,10,0,0,2,0,11,0,1,2,0,0.0,0.253,1.267,1.520,0.143,1.432,1.575,0.000,0.000,0.000,0.080,0.400,0.480,26,7.7,38,45,0,0,0.00
Scott Laughton,29,1,25,2,10,12,20,1,922,747,69,105,1,0,1,0,0,8,1,1,1,0,9,1,2,1,0,8.3,0.312,1.562,1.874,0.193,1.542,1.734,0.000,2.068,2.068,0.080,0.400,0.480,59,3.4,36,15,116,146,44.27
Alex Pietrangelo,33,0,21,1,11,12,2,6,1431,1095,125,210,1,0,0,1,0,6,4,1,2,0,7,4,1,3,0,33.3,0.120,1.317,1.437,0.156,0.939,1.095,0.000,5.446,5.446,0.048,0.524,0.571,52,1.9,11,60,0,0,0.00
Max Domi,28,1,22,1,11,12,46,2,776,710,66,0,1,0,0,0,0,10,1,0,0,0,11,1,0,0,0,8.3,0.211,2.318,2.528,0.230,2.304,2.535,0.000,2.473,2.473,0.045,0.500,0.545,31,3.2,16,4,47,40,54.02
Owen Power,21,0,25,1,11,12,6,-2,1366,1165,91,109,1,0,0,1,0,9,2,0,1,0,10,2,0,2,0,16.7,0.105,1.159,1.264,0.124,1.112,1.236,0.000,3.132,3.132,0.040,0.440,0.480,35,2.9,11,43,0,0,0.00
Dylan Strome,26,1,22,8,3,11,4,1,1048,864,182,0,6,2,0,2,1,3,0,0,0,0,9,2,0,2,1,18.2,1.249,0.468,1.717,1.136,0.568,1.703,1.790,0.000,1.790,0.364,0.136,0.500,42,19.1,3,11,173,155,52.74
Nick Paul,28,1,26,8,3,11,13,-14,1027,771,217,39,3,5,0,1,0,2,1,0,1,0,5,6,0,2,0,54.5,1.078,0.404,1.482,0.539,0.359,0.898,3.190,0.638,3.828,0.308,0.115,0.423,51,15.7,20,17,170,149,53.29
Ryan Hartman,29,1,19,7,4,11,14,0,996,815,114,66,6,1,0,0,0,4,0,0,0,0,10,1,0,0,0,9.1,1.331,0.761,2.091,1.394,0.930,2.324,1.654,0.000,1.654,0.368,0.211,0.579,48,14.6,19,12,92,116,44.23
Alexander Holtz,21,1,22,7,4,11,8,-4,755,670,84,0,7,0,0,0,0,3,1,0,0,0,10,1,0,0,0,9.1,1.517,0.867,2.383,1.708,0.732,2.440,0.000,1.935,1.935,0.318,0.182,0.500,38,18.4,13,5,0,5,0.00
Matthew Knies,21,1,22,6,5,11,14,-1,862,790,37,34,6,0,0,0,0,4,1,0,0,0,10,1,0,0,0,9.1,1.138,0.949,2.087,1.241,0.828,2.069,0.000,4.364,4.364,0.273,0.227,0.500,33,18.2,39,11,0,0,0.00
Justin Danforth,30,1,26,6,5,11,2,9,836,711,32,93,6,0,0,1,0,5,0,0,2,0,11,0,0,3,0,0.0,0.993,0.828,1.821,1.168,0.973,2.142,0.000,0.000,0.000,0.231,0.192,0.423,30,20.0,36,21,43,42,50.59
Timo Meier,27,1,15,5,6,11,12,-14,1066,910,156,0,2,3,0,0,0,3,3,0,2,1,5,6,0,2,1,54.5,1.125,1.350,2.475,0.527,0.791,1.318,4.611,4.611,9.223,0.333,0.400,0.733,47,10.6,20,6,15,16,48.39
Arthur Kaliyev,22,1,19,5,6,11,10,7,837,710,127,0,2,3,0,0,0,6,0,0,1,0,8,3,0,1,0,27.3,1.131,1.357,2.487,0.534,1.601,2.135,4.448,0.000,4.448,0.263,0.316,0.579,39,12.8,9,3,0,1,0.00
Drew Doughty,34,0,21,5,6,11,10,12,1539,1155,234,150,4,1,0,1,0,4,2,0,2,0,8,3,0,3,0,27.3,0.557,0.668,1.225,0.594,0.594,1.187,0.732,1.464,2.196,0.238,0.286,0.524,35,14.3,31,34,0,0,0.00
Pierre-Luc Dubois,25,1,21,5,6,11,18,-2,981,769,207,3,4,1,0,1,0,6,0,0,1,0,10,1,0,2,0,9.1,0.874,1.048,1.922,0.891,1.336,2.227,0.824,0.000,0.824,0.238,0.286,0.524,38,13.2,12,6,105,120,46.67
Brandon Saad,31,1,24,5,6,11,8,3,933,833,89,11,5,0,0,0,0,6,0,0,1,0,11,0,0,1,0,0.0,0.803,0.964,1.767,0.900,1.080,1.981,0.000,0.000,0.000,0.208,0.250,0.458,44,11.4,2,6,3,4,42.86
Kevin Hayes,31,1,24,5,6,11,8,2,892,776,115,0,5,0,0,2,0,6,0,0,1,0,11,0,0,3,0,0.0,0.840,1.008,1.849,0.966,1.159,2.125,0.000,0.000,0.000,0.208,0.250,0.458,38,13.2,10,4,156,111,58.43
Yegor Sharangovich,25,1,24,5,6,11,2,-7,890,726,76,88,4,0,1,0,0,6,0,0,1,0,10,0,1,1,0,0.0,0.842,1.010,1.852,0.826,1.239,2.065,0.000,0.000,0.000,0.208,0.250,0.458,44,11.4,3,7,24,41,36.92
Matthew Poitras,19,1,24,5,6,11,4,2,858,788,67,1,5,0,0,1,0,5,1,0,1,0,10,1,0,2,0,9.1,0.874,1.049,1.923,0.951,0.951,1.902,0.000,2.207,2.207,0.208,0.250,0.458,36,13.9,10,15,90,118,43.27
Anthony Cirelli,26,1,25,5,6,11,14,-6,1073,870,72,130,4,1,0,0,0,6,0,0,0,0,10,1,0,0,0,9.1,0.671,0.805,1.476,0.662,0.993,1.655,1.991,0.000,1.991,0.200,0.240,0.440,41,12.2,12,21,167,151,52.52
Adam Fantilli,19,1,26,5,6,11,8,-11,931,770,160,1,4,1,0,1,0,5,1,0,1,0,9,2,0,2,0,18.2,0.743,0.891,1.634,0.719,0.898,1.617,0.865,0.865,1.730,0.192,0.231,0.423,68,7.4,19,14,84,128,39.62
Bobby Brink,22,1,20,4,7,11,6,1,917,755,159,1,2,2,0,1,0,5,2,0,0,0,7,4,0,1,0,36.4,0.785,1.374,2.159,0.476,1.191,1.667,2.251,2.251,4.503,0.200,0.350,0.550,30,13.3,2,9,1,2,33.33
Adam Henrique,33,1,23,4,7,11,10,-6,971,670,133,166,2,2,0,1,0,2,3,2,1,0,4,5,2,2,0,45.5,0.645,1.128,1.773,0.467,0.467,0.933,2.343,3.514,5.857,0.174,0.304,0.478,35,11.4,18,19,145,147,49.66
Dylan Cozens,22,1,23,4,7,11,25,-5,995,812,139,43,3,1,0,1,1,5,2,0,0,0,8,3,0,1,1,27.3,0.629,1.101,1.730,0.578,0.964,1.542,1.119,2.238,3.357,0.174,0.304,0.478,56,7.1,17,6,126,136,48.09
K'Andre Miller,23,0,23,4,7,11,14,9,1352,1170,51,130,4,0,0,3,1,6,0,1,2,1,10,0,1,5,2,0.0,0.463,0.810,1.273,0.535,0.802,1.337,0.000,0.000,0.000,0.174,0.304,0.478,28,14.3,22,32,0,0,0.00
Yanni Gourde,32,1,26,4,7,11,35,-4,1062,910,54,97,4,0,0,0,0,6,1,0,1,0,10,1,0,1,0,9.1,0.521,0.912,1.433,0.608,0.912,1.521,0.000,2.530,2.530,0.154,0.269,0.423,51,7.8,38,13,164,174,48.52
Patrick Maroon,35,1,22,3,8,11,15,2,814,749,65,0,3,0,0,0,0,8,0,0,2,0,11,0,0,2,0,0.0,0.603,1.607,2.210,0.655,1.747,2.402,0.000,0.000,0.000,0.136,0.364,0.500,32,9.4,23,6,10,12,45.45
Ondrej Palat,32,1,22,3,8,11,19,-5,934,783,108,41,2,1,0,0,0,4,4,0,1,0,6,5,0,1,0,45.5,0.525,1.401,1.927,0.418,0.835,1.253,1.504,6.018,7.522,0.136,0.364,0.500,41,7.3,23,12,2,5,28.57
Sean Walker,29,0,25,3,8,11,14,7,1280,1059,74,146,1,0,2,0,0,6,1,1,1,0,7,1,3,1,0,9.1,0.338,0.900,1.238,0.136,0.816,0.952,0.000,1.940,1.940,0.120,0.320,0.440,51,5.9,30,39,0,0,0.00
Mikael Granlund,31,1,18,2,9,11,6,-4,1239,934,182,122,2,0,0,0,0,6,3,0,2,0,8,3,0,2,0,27.3,0.323,1.453,1.776,0.428,1.284,1.712,0.000,3.290,3.290,0.111,0.500,0.611,37,5.4,23,12,107,113,48.64
Vladislav Namestnikov,31,1,22,2,9,11,4,10,893,735,72,85,1,0,1,0,0,9,0,0,2,1,10,0,1,2,1,0.0,0.366,1.649,2.015,0.223,2.004,2.226,0.000,0.000,0.000,0.091,0.409,0.500,33,6.1,13,13,59,106,35.76
Chandler Stephenson,29,1,22,2,9,11,17,-5,1100,809,193,98,2,0,0,1,0,4,4,1,2,0,6,4,1,3,0,36.4,0.297,1.338,1.635,0.404,0.809,1.213,0.000,3.383,3.383,0.091,0.409,0.500,23,8.7,13,9,161,157,50.63
Cam Fowler,32,0,24,2,9,11,4,-13,1453,1080,146,226,2,0,0,0,0,3,6,0,1,0,5,6,0,1,0,54.5,0.206,0.929,1.136,0.278,0.417,0.694,0.000,6.128,6.128,0.083,0.375,0.458,34,5.9,12,40,0,0,0.00
Oscar Sundqvist,29,1,24,2,9,11,4,2,799,679,20,99,2,0,0,0,0,7,0,2,2,0,9,0,2,2,0,0.0,0.375,1.689,2.064,0.442,1.546,1.987,0.000,0.000,0.000,0.083,0.375,0.458,26,7.7,23,19,94,133,41.41
Andrei Svechnikov,23,1,15,1,10,11,20,1,989,862,124,2,1,0,0,1,0,6,4,0,1,0,7,4,0,2,0,36.4,0.243,2.425,2.668,0.278,1.671,1.949,0.000,7.696,7.696,0.067,0.667,0.733,38,2.6,28,3,0,0,0.00
Justin Faulk,31,0,24,0,11,11,8,2,1349,1138,121,89,0,0,0,0,0,10,0,1,1,0,10,0,1,1,0,0.0,0.000,1.223,1.223,0.000,1.318,1.318,0.000,0.000,0.000,0.000,0.458,0.458,45,0.0,34,56,0,0,0.00
Ryan Johansen,31,1,24,9,1,10,8,-1,886,668,204,14,5,4,0,3,0,0,1,0,0,0,5,5,0,3,0,50.0,1.522,0.169,1.692,1.122,0.000,1.122,2.936,0.734,3.670,0.375,0.042,0.417,43,20.9,13,3,212,166,56.08
Jake Neighbours,21,1,24,9,1,10,0,-5,815,721,47,46,8,1,0,0,0,1,0,0,0,0,9,1,0,0,0,10.0,1.656,0.184,1.839,1.664,0.208,1.872,3.161,0.000,3.161,0.375,0.042,0.417,38,23.7,37,18,3,6,33.33
Nils Höglander,23,1,23,7,3,10,23,9,637,625,11,0,7,0,0,1,0,3,0,0,1,0,10,0,0,2,0,0.0,1.720,0.737,2.457,1.751,0.750,2.501,0.000,0.000,0.000,0.304,0.130,0.435,28,25.0,16,6,0,0,0.00
Fabian Zetterlund,24,1,25,7,3,10,13,-13,1030,902,115,12,5,2,0,0,0,1,2,0,0,0,6,4,0,0,0,40.0,0.978,0.419,1.397,0.798,0.160,0.957,2.497,2.497,4.995,0.280,0.120,0.400,57,12.3,26,25,9,9,50.00
Dawson Mercer,22,1,22,6,4,10,6,-7,1068,859,91,117,3,3,0,0,0,4,0,0,0,0,7,3,0,0,0,30.0,0.919,0.613,1.532,0.571,0.762,1.333,5.373,0.000,5.373,0.273,0.182,0.455,38,15.8,6,16,67,64,51.15
Trent Frederic,25,1,24,6,4,10,20,4,763,737,8,18,6,0,0,0,0,4,0,0,1,0,10,0,0,1,0,0.0,1.178,0.785,1.964,1.220,0.814,2.034,0.000,0.000,0.000,0.250,0.167,0.417,33,18.2,41,13,12,7,63.16
Joshua Norris,24,1,16,5,5,10,8,-4,1108,861,240,6,3,2,0,1,0,1,4,0,0,0,4,6,0,1,0,60.0,1.015,1.015,2.030,0.784,0.261,1.045,1.870,3.740,5.610,0.313,0.313,0.625,45,11.1,18,8,122,101,54.71
Connor McMichael,22,1,22,5,5,10,6,-2,888,758,55,74,4,0,1,2,0,4,0,1,0,0,8,0,2,2,0,0.0,0.921,0.921,1.842,0.862,0.862,1.725,0.000,0.000,0.000,0.227,0.227,0.455,36,13.9,6,8,40,74,35.09
Andrew Copp,29,1,23,5,5,10,12,-3,1040,771,98,170,4,1,0,1,0,3,1,1,0,0,7,2,1,1,0,20.0,0.752,0.752,1.505,0.811,0.609,1.420,1.592,1.592,3.183,0.217,0.217,0.435,45,11.1,4,14,105,105,50.00
Kiefer Sherwood,28,1,24,5,5,10,13,5,715,668,36,10,5,0,0,0,0,5,0,0,2,0,10,0,0,2,0,0.0,1.048,1.048,2.096,1.122,1.122,2.244,0.000,0.000,0.000,0.208,0.208,0.417,43,11.6,64,8,7,10,41.18
Tyson Foerster,21,1,24,5,5,10,6,6,998,819,178,0,2,3,0,0,0,4,1,0,0,0,6,4,0,0,0,40.0,0.751,0.751,1.503,0.366,0.732,1.098,2.527,0.842,3.370,0.208,0.208,0.417,52,9.6,18,13,0,1,0.00
Brendan Gallagher,31,1,25,5,5,10,20,-12,836,695,140,0,4,1,0,1,0,3,2,0,0,0,7,3,0,1,0,30.0,0.861,0.861,1.722,0.828,0.621,1.449,1.027,2.054,3.080,0.200,0.200,0.400,52,9.6,15,8,4,5,44.44
Jacob Middleton,27,0,22,4,6,10,21,-6,1105,966,3,134,4,0,0,1,0,5,0,1,0,0,9,0,1,1,0,0.0,0.592,0.888,1.481,0.677,0.846,1.524,0.000,0.000,0.000,0.182,0.273,0.455,22,18.2,28,51,0,0,0.00
Ryan Donato,27,1,23,4,6,10,4,0,837,718,119,0,4,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0.0,0.747,1.121,1.868,0.872,1.308,2.180,0.000,0.000,0.000,0.174,0.261,0.435,47,8.5,27,6,44,63,41.12
Jake DeBrusk,27,1,23,4,6,10,6,7,1032,821,93,117,3,1,0,0,0,6,0,0,2,0,9,1,0,2,0,10.0,0.607,0.910,1.517,0.572,1.143,1.715,1.681,0.000,1.681,0.174,0.261,0.435,52,7.7,22,12,2,8,20.00
Connor Zary,22,1,14,3,7,10,4,4,905,773,131,0,3,0,0,1,0,6,1,0,0,0,9,1,0,1,0,10.0,0.852,1.988,2.840,0.997,1.994,2.991,0.000,1.953,1.953,0.214,0.500,0.714,19,15.8,4,4,1,9,10.00
Matthew Boldy,22,1,15,3,7,10,22,-4,1031,784,216,31,2,1,0,0,0,5,2,0,1,0,7,3,0,1,0,30.0,0.698,1.628,2.326,0.612,1.529,2.141,1.109,2.219,3.328,0.200,0.467,0.667,41,7.3,2,5,5,13,27.78
Victor Olofsson,28,1,19,3,7,10,4,0,750,637,112,0,3,0,0,0,0,5,2,0,0,0,8,2,0,0,0,20.0,0.758,1.768,2.526,0.891,1.485,2.376,0.000,3.382,3.382,0.158,0.368,0.526,28,10.7,5,5,0,2,0.00
Alexander Wennberg,29,1,26,3,7,10,10,0,1103,881,104,117,1,1,1,0,0,7,0,0,1,0,8,1,1,1,0,10.0,0.376,0.878,1.255,0.157,1.100,1.257,1.325,0.000,1.325,0.115,0.269,0.385,40,7.5,11,23,194,179,52.01
Anton Lundell,22,1,24,2,8,10,10,1,939,796,80,62,2,0,0,0,0,6,2,0,2,1,8,2,0,2,1,20.0,0.319,1.277,1.597,0.377,1.130,1.506,0.000,3.744,3.744,0.083,0.333,0.417,48,4.2,9,10,157,147,51.64
John Marino,26,0,22,1,9,10,8,-2,1245,1025,14,205,1,0,0,0,0,9,0,0,4,1,10,0,0,4,1,0.0,0.131,1.182,1.313,0.160,1.436,1.595,0.000,0.000,0.000,0.045,0.409,0.455,15,6.7,10,30,0,0,0.00
Brock Faber,21,0,22,1,9,10,10,7,1390,1212,20,157,1,0,0,1,0,8,1,0,1,0,9,1,0,2,0,10.0,0.118,1.060,1.177,0.135,1.080,1.215,0.000,8.072,8.072,0.045,0.409,0.455,27,3.7,11,35,0,0,0.00
Torey Krug,32,0,24,1,9,10,8,-3,1284,1050,173,60,1,0,0,1,0,6,3,0,2,0,7,3,0,3,0,30.0,0.117,1.051,1.168,0.143,0.857,1.000,0.000,2.596,2.596,0.042,0.375,0.417,54,1.9,18,38,0,0,0.00
Calen Addison,23,0,25,0,10,10,16,-7,1089,882,206,0,0,0,0,0,0,4,6,0,1,0,4,6,0,1,0,60.0,0.000,1.322,1.322,0.000,0.652,0.652,0.000,4.188,4.188,0.000,0.400,0.400,33,0.0,8,22,0,0,0.00
Robby Fabbri,27,1,11,7,2,9,6,-1,804,707,92,4,5,2,0,2,0,1,1,0,1,0,6,3,0,3,0,33.3,2.847,0.813,3.660,2.313,0.463,2.776,7.066,3.533,10.599,0.636,0.182,0.818,18,38.9,4,5,3,4,42.86
Carl Grundström,26,1,21,7,2,9,6,6,676,635,6,33,5,1,1,1,0,2,0,0,0,0,7,1,1,1,0,11.1,1.775,0.507,2.282,1.349,0.540,1.889,24.658,0.000,24.658,0.333,0.095,0.429,40,17.5,45,6,1,2,33.33
Anthony Duclair,28,1,22,6,3,9,20,-10,1012,863,134,14,5,1,0,1,0,1,2,0,1,0,6,3,0,2,0,33.3,0.969,0.485,1.454,0.947,0.189,1.137,1.220,2.440,3.660,0.273,0.136,0.409,41,14.6,12,13,6,7,46.15
Tyler Johnson,33,1,23,6,3,9,10,-10,920,778,135,6,5,1,0,0,0,2,1,0,1,0,7,2,0,1,0,22.2,1.020,0.510,1.530,1.006,0.402,1.408,1.153,1.153,2.306,0.261,0.130,0.391,33,18.2,11,10,44,72,37.93
Joseph Veleno,23,1,23,6,3,9,4,2,900,804,31,64,6,0,0,0,0,3,0,0,2,0,9,0,0,2,0,0.0,1.043,0.522,1.565,1.168,0.584,1.751,0.000,0.000,0.000,0.261,0.130,0.391,27,22.2,20,9,99,106,48.29
Mike Hoffman,34,1,24,6,3,9,12,-9,875,757,117,0,5,1,0,1,0,2,1,0,0,0,7,2,0,1,0,22.2,1.028,0.514,1.542,0.990,0.396,1.386,1.274,1.274,2.548,0.250,0.125,0.375,29,20.7,8,15,7,9,43.75
Tyler Bertuzzi,28,1,22,5,4,9,14,5,969,896,72,1,3,2,0,0,0,4,0,0,2,0,7,2,0,2,0,22.2,0.844,0.675,1.519,0.548,0.730,1.278,4.517,0.000,4.517,0.227,0.182,0.409,52,9.6,26,12,0,3,0.00
William Eklund,21,1,25,5,4,9,10,-10,1091,903,162,25,2,3,0,2,0,3,1,0,0,0,5,4,0,2,0,44.4,0.660,0.528,1.188,0.319,0.478,0.797,2.663,0.888,3.550,0.200,0.160,0.360,33,15.2,7,23,8,20,28.57
Sean Kuraly,30,1,26,5,4,9,22,0,838,697,3,138,5,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0.0,0.826,0.660,1.486,0.993,0.794,1.787,0.000,0.000,0.000,0.192,0.154,0.346,39,12.8,56,17,126,126,50.00
Ivan Barbashev,28,1,26,5,4,9,12,8,892,796,94,1,4,1,0,1,0,4,0,0,1,0,8,1,0,2,0,11.1,0.776,0.621,1.397,0.696,0.696,1.391,1.471,0.000,1.471,0.192,0.154,0.346,42,11.9,44,17,6,13,31.58
Tanner Jeannot,26,1,26,5,4,9,48,-8,783,712,71,0,4,1,0,0,0,3,1,0,0,0,7,2,0,0,0,22.2,0.883,0.707,1.590,0.778,0.583,1.361,1.941,1.941,3.881,0.192,0.154,0.346,37,13.5,89,12,15,22,40.54
Corey Perry,38,1,16,4,5,9,12,-5,879,647,231,0,3,1,0,1,0,4,1,0,1,0,7,2,0,2,0,22.2,1.024,1.280,2.303,1.042,1.390,2.432,0.971,0.971,1.943,0.250,0.313,0.563,26,15.4,11,8,0,0,0.00
Evgeny Kuznetsov,31,1,19,4,5,9,22,-5,1260,925,213,121,4,0,0,1,0,3,2,0,0,0,7,2,0,1,0,22.2,0.601,0.752,1.353,0.819,0.614,1.434,0.000,1.774,1.774,0.211,0.263,0.474,42,9.5,2,6,130,179,42.07
Darnell Nurse,28,0,22,4,5,9,18,3,1360,1095,77,186,3,1,0,0,0,4,1,0,1,0,7,2,0,1,0,22.2,0.481,0.602,1.083,0.448,0.597,1.045,2.100,2.100,4.201,0.182,0.227,0.409,51,7.8,47,47,0,0,0.00
Michael Mcleod,25,1,22,4,5,9,2,2,886,783,5,98,4,0,0,0,0,5,0,0,1,0,9,0,0,1,0,0.0,0.738,0.923,1.661,0.835,1.044,1.880,0.000,0.000,0.000,0.182,0.227,0.409,41,9.8,37,7,198,118,62.66
Miles Wood,28,1,24,4,5,9,20,0,747,677,0,70,3,0,1,0,0,5,0,0,1,0,8,0,1,1,0,0.0,0.802,1.003,1.805,0.664,1.107,1.772,0.000,0.000,0.000,0.167,0.208,0.375,46,8.7,29,9,6,9,40.00
Cole Smith,28,1,24,4,5,9,28,2,796,666,3,126,4,0,0,2,0,3,0,2,3,0,7,0,2,5,0,0.0,0.753,0.942,1.695,0.901,0.676,1.576,0.000,0.000,0.000,0.167,0.208,0.375,29,13.8,60,9,4,6,40.00
Mattias Ekholm,33,0,21,3,6,9,12,-1,1228,1031,62,135,0,2,1,0,0,5,1,0,0,0,5,3,1,0,0,33.3,0.419,0.837,1.256,0.000,0.831,0.831,5.500,2.750,8.251,0.143,0.286,0.429,49,6.1,30,22,0,0,0.00
Cam York,22,0,25,3,6,9,24,-10,1340,1087,119,133,3,0,0,0,0,4,2,0,1,0,7,2,0,1,0,22.2,0.322,0.644,0.967,0.397,0.530,0.927,0.000,2.408,2.408,0.120,0.240,0.360,41,7.3,10,44,0,0,0.00
Alexei Protas,22,1,21,2,7,9,2,0,670,611,11,47,2,0,0,0,0,6,0,1,2,0,8,0,1,2,0,0.0,0.512,1.791,2.302,0.561,1.682,2.243,0.000,0.000,0.000,0.095,0.333,0.429,27,7.4,3,14,15,26,36.59
Marcus Foligno,32,1,22,2,7,9,18,7,902,748,51,102,2,0,0,0,0,7,0,0,2,0,9,0,0,2,0,0.0,0.363,1.269,1.632,0.437,1.530,1.968,0.000,0.000,0.000,0.091,0.318,0.409,22,9.1,65,19,4,8,33.33
Henri Jokiharju,24,0,22,2,7,9,2,3,999,946,9,43,2,0,0,0,0,7,0,0,1,0,9,0,0,1,0,0.0,0.327,1.146,1.473,0.346,1.211,1.556,0.000,0.000,0.000,0.091,0.318,0.409,19,10.5,16,28,0,0,0.00
Nick Foligno,36,1,23,2,7,9,15,-1,1039,787,126,126,1,1,0,0,0,6,1,0,2,0,7,2,0,2,0,22.2,0.301,1.054,1.355,0.199,1.193,1.392,1.240,1.240,2.479,0.087,0.304,0.391,42,4.8,49,11,52,56,48.15
Erik Gudbranson,31,0,26,2,7,9,13,-11,1187,997,2,187,2,0,0,1,0,7,0,0,1,0,9,0,0,2,0,0.0,0.233,0.816,1.050,0.278,0.971,1.249,0.000,0.000,0.000,0.077,0.269,0.346,29,6.9,21,64,0,0,0.00
Justin Schultz,33,0,26,2,7,9,14,-8,984,841,141,1,2,0,0,0,0,4,3,0,1,0,6,3,0,1,0,33.3,0.281,0.985,1.266,0.329,0.658,0.987,0.000,2.938,2.938,0.077,0.269,0.346,40,5.0,3,26,0,0,0.00
Michael Anderson,24,0,21,1,8,9,8,12,1253,1094,0,158,1,0,0,0,0,7,0,1,1,0,8,0,1,1,0,0.0,0.137,1.094,1.231,0.157,1.096,1.253,0.000,0.000,0.000,0.048,0.381,0.429,26,3.9,36,39,0,0,0.00
Jonas Brodin,30,0,22,1,8,9,2,8,1462,1204,63,194,1,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0.0,0.112,0.895,1.007,0.136,1.087,1.223,0.000,0.000,0.000,0.045,0.364,0.409,44,2.3,5,59,0,0,0.00
Dmitry Orlov,32,0,24,1,8,9,20,-5,1032,923,69,39,1,0,0,0,0,6,2,0,0,0,7,2,0,0,0,22.2,0.145,1.162,1.307,0.162,0.975,1.137,0.000,4.291,4.291,0.042,0.333,0.375,38,2.6,29,20,0,0,0.00
Dylan Demelo,30,0,24,1,8,9,12,8,1290,1120,8,161,1,0,0,0,0,7,1,0,1,0,8,1,0,1,0,11.1,0.116,0.930,1.046,0.134,0.937,1.071,0.000,17.391,17.391,0.042,0.333,0.375,21,4.8,44,39,0,0,0.00
Neal Pionk,28,0,24,1,8,9,14,7,1248,1026,117,105,1,0,0,0,0,7,1,0,1,1,8,1,0,1,1,11.1,0.120,0.961,1.081,0.146,1.023,1.169,0.000,1.281,1.281,0.042,0.333,0.375,40,2.5,52,29,0,0,0.00
Cole Sillinger,20,1,24,1,8,9,15,-6,827,689,28,110,1,0,0,1,0,8,0,0,0,0,9,0,0,1,0,0.0,0.181,1.450,1.631,0.218,1.741,1.959,0.000,0.000,0.000,0.042,0.333,0.375,42,2.4,23,25,88,115,43.35
Jordan Spence,22,0,20,0,9,9,0,8,883,747,133,3,0,0,0,0,0,7,2,0,2,0,7,2,0,2,0,22.2,0.000,1.833,1.833,0.000,1.687,1.687,0.000,2.700,2.700,0.000,0.450,0.450,17,0.0,13,17,0,0,0.00
Tyson Barrie,32,0,22,0,9,9,10,-5,1131,925,195,10,0,0,0,0,0,6,3,0,0,0,6,3,0,0,0,33.3,0.000,1.302,1.302,0.000,1.061,1.061,0.000,2.510,2.510,0.000,0.409,0.409,31,0.0,6,22,0,0,0.00
Kevin Stenlund,27,1,24,6,2,8,30,0,754,604,21,128,6,0,0,2,0,2,0,0,0,0,8,0,0,2,0,0.0,1.194,0.398,1.591,1.488,0.496,1.984,0.000,0.000,0.000,0.250,0.083,0.333,25,24.0,18,16,133,107,55.42
Thomas Harley,22,0,20,5,3,8,2,2,1072,1029,14,29,5,0,0,0,0,2,1,0,1,0,7,1,0,1,0,12.5,0.839,0.504,1.343,0.875,0.350,1.224,0.000,12.676,12.676,0.250,0.150,0.400,26,19.2,8,35,0,0,0.00
Jimmy Vesey,30,1,21,5,3,8,4,5,676,577,11,87,5,0,0,2,0,3,0,0,0,0,8,0,0,2,0,0.0,1.268,0.761,2.028,1.485,0.891,2.377,0.000,0.000,0.000,0.238,0.143,0.381,26,19.2,14,12,3,2,60.00
Justin Barron,22,0,22,5,3,8,14,0,1198,1040,86,72,5,0,0,0,0,3,0,0,1,0,8,0,0,1,0,0.0,0.683,0.410,1.092,0.786,0.472,1.258,0.000,0.000,0.000,0.227,0.136,0.364,25,20.0,28,38,0,0,0.00
Anders Lee,33,1,23,5,3,8,15,-3,903,800,102,0,3,2,0,1,0,3,0,0,0,0,6,2,0,1,0,25.0,0.866,0.519,1.385,0.586,0.586,1.173,3.060,0.000,3.060,0.217,0.130,0.348,48,10.4,32,20,3,7,30.00
Alexei Toropchenko,24,1,24,5,3,8,16,1,716,660,1,53,3,0,2,1,0,3,0,0,1,0,6,0,2,2,0,0.0,1.047,0.628,1.676,0.681,0.681,1.362,0.000,0.000,0.000,0.208,0.125,0.333,31,16.1,29,14,0,1,0.00
Bowen Byram,22,0,24,5,3,8,32,-3,1222,1096,66,59,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0.0,0.613,0.368,0.981,0.684,0.410,1.095,0.000,0.000,0.000,0.208,0.125,0.333,37,13.5,23,37,0,0,0.00
Evgeny Dadonov,34,1,21,4,4,8,2,-8,833,771,62,0,3,1,0,2,0,3,1,0,1,0,6,2,0,3,0,25.0,0.823,0.823,1.646,0.667,0.667,1.334,2.763,2.763,5.526,0.190,0.190,0.381,26,15.4,11,9,0,2,0.00
A.J. Greer,27,1,23,4,4,8,17,1,531,515,8,6,3,1,0,0,0,4,0,0,1,0,7,1,0,1,0,12.5,1.179,1.179,2.357,0.910,1.214,2.124,18.462,0.000,18.462,0.174,0.174,0.348,29,13.8,39,11,3,1,75.00
